Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
2019-02-21 23:45:49.313,0.125,0.316,0.930
2019-02-21 23:45:49.325,0.125,0.313,0.930
2019-02-21 23:45:49.338,0.125,0.313,0.934
2019-02-21 23:45:49.350,0.125,0.313,0.934
2019-02-21 23:45:49.363,0.121,0.309,0.930
2019-02-21 23:45:49.375,0.121,0.313,0.926
2019-02-21 23:45:49.388,0.129,0.313,0.934
2019-02-21 23:45:49.400,0.129,0.313,0.930
2019-02-21 23:45:49.413,0.129,0.313,0.930
2019-02-21 23:45:49.425,0.129,0.313,0.938
2019-02-21 23:45:49.438,0.129,0.313,0.934
2019-02-21 23:45:49.450,0.125,0.309,0.938
2019-02-21 23:45:49.463,0.125,0.305,0.941
2019-02-21 23:45:49.475,0.121,0.309,0.934
2019-02-21 23:45:49.488,0.121,0.313,0.941
2019-02-21 23:45:49.500,0.117,0.320,0.930
2019-02-21 23:45:49.513,0.125,0.324,0.930
2019-02-21 23:45:49.525,0.125,0.316,0.930
2019-02-21 23:45:49.538,0.125,0.313,0.926
2019-02-21 23:45:49.550,0.117,0.309,0.922
2019-02-21 23:45:49.563,0.125,0.309,0.930
2019-02-21 23:45:49.575,0.125,0.305,0.934
2019-02-21 23:45:49.588,0.125,0.309,0.938
2019-02-21 23:45:49.600,0.129,0.313,0.926
2019-02-21 23:45:49.613,0.129,0.309,0.926
2019-02-21 23:45:49.625,0.121,0.301,0.934
2019-02-21 23:45:49.638,0.133,0.301,0.941
2019-02-21 23:45:49.650,0.133,0.301,0.941
2019-02-21 23:45:49.663,0.133,0.309,0.938
2019-02-21 23:45:49.675,0.125,0.309,0.941
2019-02-21 23:45:49.688,0.121,0.313,0.941
2019-02-21 23:45:49.700,0.121,0.332,0.930
2019-02-21 23:45:49.713,0.117,0.328,0.926
2019-02-21 23:45:49.725,0.121,0.324,0.930
2019-02-21 23:45:49.738,0.129,0.320,0.934
2019-02-21 23:45:49.750,0.121,0.313,0.938
2019-02-21 23:45:49.763,0.129,0.309,0.938
2019-02-21 23:45:49.775,0.125,0.301,0.938
2019-02-21 23:45:49.788,0.125,0.297,0.941
2019-02-21 23:45:49.800,0.121,0.297,0.938
2019-02-21 23:45:49.813,0.129,0.305,0.930
2019-02-21 23:45:49.825,0.129,0.313,0.934
2019-02-21 23:45:49.838,0.133,0.313,0.934
2019-02-21 23:45:49.850,0.137,0.320,0.934
2019-02-21 23:45:49.863,0.137,0.320,0.934
2019-02-21 23:45:49.875,0.129,0.313,0.934
2019-02-21 23:45:49.888,0.129,0.313,0.934
2019-02-21 23:45:49.900,0.129,0.313,0.930
2019-02-21 23:45:49.913,0.125,0.313,0.934
2019-02-21 23:45:49.925,0.121,0.309,0.926
2019-02-21 23:45:49.938,0.125,0.309,0.938
2019-02-21 23:45:49.950,0.129,0.305,0.934
2019-02-21 23:45:49.963,0.129,0.305,0.938
2019-02-21 23:45:49.975,0.125,0.309,0.938
2019-02-21 23:45:49.988,0.129,0.309,0.938
2019-02-21 23:45:50.000,0.113,0.309,0.934
2019-02-21 23:45:50.013,0.125,0.309,0.934
2019-02-21 23:45:50.025,0.121,0.309,0.926
2019-02-21 23:45:50.038,0.125,0.309,0.926
2019-02-21 23:45:50.050,0.121,0.309,0.938
2019-02-21 23:45:50.063,0.113,0.305,0.934
2019-02-21 23:45:50.075,0.121,0.309,0.934
2019-02-21 23:45:50.088,0.129,0.305,0.934
2019-02-21 23:45:50.100,0.121,0.305,0.934
2019-02-21 23:45:50.113,0.129,0.305,0.930
2019-02-21 23:45:50.125,0.129,0.309,0.934
2019-02-21 23:45:50.138,0.125,0.305,0.934
2019-02-21 23:45:50.150,0.129,0.309,0.934
2019-02-21 23:45:50.163,0.129,0.309,0.934
2019-02-21 23:45:50.175,0.129,0.309,0.941
2019-02-21 23:45:50.188,0.133,0.309,0.938
2019-02-21 23:45:50.200,0.129,0.313,0.934
2019-02-21 23:45:50.213,0.129,0.309,0.938
2019-02-21 23:45:50.225,0.125,0.309,0.941
2019-02-21 23:45:50.238,0.121,0.301,0.938
2019-02-21 23:45:50.250,0.129,0.305,0.941
2019-02-21 23:45:50.263,0.129,0.301,0.938
2019-02-21 23:45:50.275,0.133,0.305,0.934
2019-02-21 23:45:50.288,0.129,0.309,0.934
2019-02-21 23:45:50.300,0.125,0.309,0.930
2019-02-21 23:45:50.313,0.121,0.309,0.930
2019-02-21 23:45:50.325,0.121,0.309,0.934
2019-02-21 23:45:50.338,0.121,0.309,0.938
2019-02-21 23:45:50.350,0.129,0.309,0.930
2019-02-21 23:45:50.363,0.129,0.305,0.934
2019-02-21 23:45:50.375,0.129,0.305,0.938
2019-02-21 23:45:50.388,0.133,0.305,0.938
2019-02-21 23:45:50.400,0.129,0.305,0.941
2019-02-21 23:45:50.413,0.129,0.309,0.941
2019-02-21 23:45:50.425,0.133,0.305,0.938
2019-02-21 23:45:50.438,0.137,0.305,0.934
2019-02-21 23:45:50.450,0.129,0.305,0.934
2019-02-21 23:45:50.463,0.129,0.305,0.934
2019-02-21 23:45:50.475,0.133,0.309,0.930
2019-02-21 23:45:50.488,0.133,0.313,0.934
2019-02-21 23:45:50.500,0.121,0.316,0.930
2019-02-21 23:45:50.513,0.125,0.313,0.941
2019-02-21 23:45:50.525,0.125,0.313,0.938
2019-02-21 23:45:50.538,0.129,0.309,0.934
2019-02-21 23:45:50.550,0.125,0.305,0.926
2019-02-21 23:45:50.563,0.125,0.305,0.934
2019-02-21 23:45:50.575,0.129,0.305,0.938
2019-02-21 23:45:50.588,0.137,0.305,0.934
2019-02-21 23:45:50.600,0.133,0.305,0.934
2019-02-21 23:45:50.613,0.133,0.301,0.934
2019-02-21 23:45:50.625,0.133,0.293,0.934
2019-02-21 23:45:50.638,0.137,0.305,0.938
2019-02-21 23:45:50.650,0.137,0.309,0.938
2019-02-21 23:45:50.663,0.133,0.316,0.941
2019-02-21 23:45:50.675,0.121,0.316,0.941
2019-02-21 23:45:50.688,0.121,0.320,0.934
2019-02-21 23:45:50.700,0.125,0.320,0.926
2019-02-21 23:45:50.713,0.121,0.313,0.926
2019-02-21 23:45:50.725,0.125,0.309,0.930
2019-02-21 23:45:50.738,0.125,0.305,0.934
2019-02-21 23:45:50.750,0.129,0.301,0.941
2019-02-21 23:45:50.763,0.133,0.297,0.941
2019-02-21 23:45:50.775,0.133,0.297,0.938
2019-02-21 23:45:50.788,0.129,0.301,0.941
2019-02-21 23:45:50.800,0.133,0.305,0.941
2019-02-21 23:45:50.813,0.133,0.305,0.941
2019-02-21 23:45:50.825,0.133,0.309,0.938
2019-02-21 23:45:50.838,0.133,0.309,0.938
2019-02-21 23:45:50.850,0.129,0.309,0.934
2019-02-21 23:45:50.863,0.129,0.309,0.938
2019-02-21 23:45:50.875,0.129,0.309,0.930
2019-02-21 23:45:50.888,0.129,0.305,0.934
2019-02-21 23:45:50.900,0.125,0.309,0.934
2019-02-21 23:45:50.913,0.125,0.309,0.934
2019-02-21 23:45:50.925,0.125,0.305,0.930
2019-02-21 23:45:50.938,0.121,0.301,0.934
2019-02-21 23:45:50.950,0.129,0.305,0.941
2019-02-21 23:45:50.963,0.133,0.305,0.941
2019-02-21 23:45:50.975,0.133,0.301,0.938
2019-02-21 23:45:50.988,0.129,0.305,0.938
2019-02-21 23:45:51.000,0.117,0.305,0.934
2019-02-21 23:45:51.013,0.125,0.305,0.934
2019-02-21 23:45:51.025,0.129,0.309,0.930
2019-02-21 23:45:51.038,0.133,0.305,0.934
2019-02-21 23:45:51.050,0.133,0.305,0.938
2019-02-21 23:45:51.063,0.129,0.305,0.934
2019-02-21 23:45:51.075,0.125,0.305,0.934
2019-02-21 23:45:51.088,0.125,0.301,0.938
2019-02-21 23:45:51.100,0.125,0.305,0.934
2019-02-21 23:45:51.113,0.129,0.305,0.941
2019-02-21 23:45:51.125,0.129,0.309,0.934
2019-02-21 23:45:51.138,0.129,0.309,0.938
2019-02-21 23:45:51.150,0.129,0.309,0.941
2019-02-21 23:45:51.163,0.133,0.309,0.941
2019-02-21 23:45:51.175,0.137,0.309,0.938
2019-02-21 23:45:51.188,0.137,0.309,0.934
2019-02-21 23:45:51.200,0.129,0.309,0.941
2019-02-21 23:45:51.213,0.133,0.305,0.934
2019-02-21 23:45:51.225,0.129,0.301,0.934
2019-02-21 23:45:51.238,0.129,0.305,0.934
2019-02-21 23:45:51.250,0.133,0.305,0.934
2019-02-21 23:45:51.263,0.137,0.309,0.934
2019-02-21 23:45:51.275,0.133,0.305,0.930
2019-02-21 23:45:51.288,0.129,0.305,0.934
2019-02-21 23:45:51.300,0.125,0.309,0.938
2019-02-21 23:45:51.313,0.129,0.309,0.941
2019-02-21 23:45:51.325,0.129,0.309,0.938
2019-02-21 23:45:51.338,0.133,0.309,0.934
2019-02-21 23:45:51.350,0.137,0.309,0.934
2019-02-21 23:45:51.363,0.133,0.305,0.934
2019-02-21 23:45:51.375,0.133,0.309,0.938
2019-02-21 23:45:51.388,0.133,0.309,0.934
2019-02-21 23:45:51.400,0.133,0.309,0.934
2019-02-21 23:45:51.413,0.129,0.301,0.938
2019-02-21 23:45:51.425,0.125,0.305,0.941
2019-02-21 23:45:51.438,0.129,0.309,0.938
2019-02-21 23:45:51.450,0.125,0.309,0.934
2019-02-21 23:45:51.463,0.125,0.309,0.938
2019-02-21 23:45:51.475,0.125,0.309,0.934
2019-02-21 23:45:51.488,0.121,0.305,0.926
2019-02-21 23:45:51.500,0.117,0.305,0.922
2019-02-21 23:45:51.513,0.129,0.305,0.934
2019-02-21 23:45:51.525,0.129,0.305,0.938
2019-02-21 23:45:51.538,0.133,0.309,0.938
2019-02-21 23:45:51.550,0.133,0.309,0.930
2019-02-21 23:45:51.563,0.129,0.305,0.926
2019-02-21 23:45:51.575,0.121,0.301,0.926
2019-02-21 23:45:51.588,0.125,0.305,0.938
2019-02-21 23:45:51.600,0.133,0.301,0.941
2019-02-21 23:45:51.613,0.129,0.305,0.945
2019-02-21 23:45:51.625,0.129,0.309,0.941
2019-02-21 23:45:51.638,0.125,0.316,0.941
2019-02-21 23:45:51.650,0.121,0.320,0.930
2019-02-21 23:45:51.663,0.121,0.320,0.926
2019-02-21 23:45:51.675,0.113,0.313,0.922
2019-02-21 23:45:51.688,0.121,0.313,0.926
2019-02-21 23:45:51.700,0.125,0.309,0.930
2019-02-21 23:45:51.713,0.129,0.305,0.938
2019-02-21 23:45:51.725,0.133,0.301,0.938
2019-02-21 23:45:51.738,0.129,0.301,0.941
2019-02-21 23:45:51.750,0.133,0.301,0.941
2019-02-21 23:45:51.763,0.133,0.305,0.938
2019-02-21 23:45:51.775,0.133,0.305,0.934
2019-02-21 23:45:51.788,0.133,0.309,0.926
2019-02-21 23:45:51.800,0.133,0.313,0.926
2019-02-21 23:45:51.813,0.129,0.313,0.938
2019-02-21 23:45:51.825,0.125,0.309,0.941
2019-02-21 23:45:51.838,0.129,0.309,0.930
2019-02-21 23:45:51.850,0.129,0.309,0.934
2019-02-21 23:45:51.863,0.125,0.309,0.934
2019-02-21 23:45:51.875,0.129,0.309,0.926
2019-02-21 23:45:51.888,0.129,0.309,0.930
2019-02-21 23:45:51.900,0.133,0.305,0.941
2019-02-21 23:45:51.913,0.129,0.309,0.938
2019-02-21 23:45:51.925,0.129,0.309,0.941
2019-02-21 23:45:51.938,0.125,0.309,0.941
2019-02-21 23:45:51.950,0.129,0.309,0.938
2019-02-21 23:45:51.963,0.129,0.309,0.938
2019-02-21 23:45:51.975,0.129,0.313,0.930
2019-02-21 23:45:51.988,0.129,0.313,0.930
2019-02-21 23:45:52.000,0.121,0.316,0.930
2019-02-21 23:45:52.013,0.125,0.313,0.930
2019-02-21 23:45:52.025,0.129,0.309,0.934
2019-02-21 23:45:52.038,0.125,0.305,0.930
2019-02-21 23:45:52.050,0.125,0.305,0.930
2019-02-21 23:45:52.063,0.125,0.305,0.934
2019-02-21 23:45:52.075,0.129,0.305,0.938
2019-02-21 23:45:52.088,0.125,0.309,0.938
2019-02-21 23:45:52.100,0.125,0.309,0.938
2019-02-21 23:45:52.113,0.125,0.313,0.934
2019-02-21 23:45:52.125,0.125,0.316,0.930
2019-02-21 23:45:52.138,0.121,0.313,0.934
2019-02-21 23:45:52.150,0.129,0.313,0.934
2019-02-21 23:45:52.163,0.129,0.309,0.930
2019-02-21 23:45:52.175,0.129,0.309,0.930
2019-02-21 23:45:52.188,0.125,0.309,0.930
2019-02-21 23:45:52.200,0.129,0.309,0.930
2019-02-21 23:45:52.213,0.129,0.305,0.934
2019-02-21 23:45:52.225,0.129,0.309,0.934
2019-02-21 23:45:52.238,0.129,0.309,0.938
2019-02-21 23:45:52.250,0.125,0.305,0.934
2019-02-21 23:45:52.263,0.125,0.309,0.938
2019-02-21 23:45:52.275,0.125,0.309,0.941
2019-02-21 23:45:52.288,0.121,0.309,0.938
2019-02-21 23:45:52.300,0.125,0.309,0.934
2019-02-21 23:45:52.313,0.125,0.305,0.934
2019-02-21 23:45:52.325,0.129,0.309,0.938
2019-02-21 23:45:52.338,0.129,0.309,0.938
2019-02-21 23:45:52.350,0.125,0.309,0.938
2019-02-21 23:45:52.363,0.129,0.309,0.938
2019-02-21 23:45:52.375,0.129,0.309,0.934
2019-02-21 23:45:52.388,0.125,0.309,0.934
2019-02-21 23:45:52.400,0.125,0.309,0.930
2019-02-21 23:45:52.413,0.125,0.309,0.938
2019-02-21 23:45:52.425,0.125,0.309,0.941
2019-02-21 23:45:52.438,0.121,0.316,0.938
2019-02-21 23:45:52.450,0.125,0.313,0.930
2019-02-21 23:45:52.463,0.129,0.313,0.934
2019-02-21 23:45:52.475,0.129,0.309,0.930
2019-02-21 23:45:52.488,0.125,0.309,0.926
2019-02-21 23:45:52.500,0.109,0.313,0.930
2019-02-21 23:45:52.513,0.121,0.309,0.941
2019-02-21 23:45:52.525,0.125,0.309,0.938
2019-02-21 23:45:52.538,0.125,0.309,0.930
2019-02-21 23:45:52.550,0.129,0.309,0.926
2019-02-21 23:45:52.563,0.129,0.309,0.926
2019-02-21 23:45:52.575,0.129,0.305,0.934
2019-02-21 23:45:52.588,0.137,0.309,0.941
2019-02-21 23:45:52.600,0.129,0.309,0.941
2019-02-21 23:45:52.613,0.129,0.309,0.941
2019-02-21 23:45:52.625,0.125,0.309,0.941
2019-02-21 23:45:52.638,0.121,0.313,0.934
2019-02-21 23:45:52.650,0.121,0.324,0.930
2019-02-21 23:45:52.663,0.125,0.332,0.922
2019-02-21 23:45:52.675,0.121,0.320,0.922
2019-02-21 23:45:52.688,0.125,0.313,0.930
2019-02-21 23:45:52.700,0.121,0.309,0.938
2019-02-21 23:45:52.713,0.121,0.305,0.938
2019-02-21 23:45:52.725,0.121,0.305,0.941
2019-02-21 23:45:52.738,0.121,0.301,0.934
2019-02-21 23:45:52.750,0.125,0.305,0.938
2019-02-21 23:45:52.763,0.121,0.309,0.934
2019-02-21 23:45:52.775,0.125,0.313,0.930
2019-02-21 23:45:52.788,0.125,0.316,0.934
2019-02-21 23:45:52.800,0.125,0.316,0.938
2019-02-21 23:45:52.813,0.129,0.320,0.941
2019-02-21 23:45:52.825,0.125,0.324,0.938
2019-02-21 23:45:52.838,0.121,0.316,0.938
2019-02-21 23:45:52.850,0.121,0.313,0.934
2019-02-21 23:45:52.863,0.125,0.313,0.938
2019-02-21 23:45:52.875,0.125,0.309,0.934
2019-02-21 23:45:52.888,0.129,0.313,0.930
2019-02-21 23:45:52.900,0.125,0.309,0.934
2019-02-21 23:45:52.913,0.121,0.309,0.934
2019-02-21 23:45:52.925,0.121,0.309,0.934
2019-02-21 23:45:52.938,0.125,0.309,0.934
2019-02-21 23:45:52.950,0.117,0.309,0.934
2019-02-21 23:45:52.963,0.117,0.313,0.938
2019-02-21 23:45:52.975,0.121,0.320,0.930
2019-02-21 23:45:52.988,0.129,0.320,0.930
2019-02-21 23:45:53.000,0.121,0.320,0.934
2019-02-21 23:45:53.013,0.125,0.313,0.938
2019-02-21 23:45:53.025,0.125,0.313,0.934
2019-02-21 23:45:53.038,0.121,0.309,0.926
2019-02-21 23:45:53.050,0.125,0.309,0.926
2019-02-21 23:45:53.063,0.121,0.313,0.930
2019-02-21 23:45:53.075,0.121,0.309,0.938
2019-02-21 23:45:53.088,0.125,0.309,0.941
2019-02-21 23:45:53.100,0.125,0.313,0.938
2019-02-21 23:45:53.113,0.125,0.316,0.938
2019-02-21 23:45:53.125,0.125,0.313,0.938
2019-02-21 23:45:53.138,0.121,0.313,0.934
2019-02-21 23:45:53.150,0.117,0.313,0.941
2019-02-21 23:45:53.163,0.125,0.313,0.938
2019-02-21 23:45:53.175,0.125,0.313,0.934
2019-02-21 23:45:53.188,0.125,0.309,0.938
2019-02-21 23:45:53.200,0.133,0.313,0.934
2019-02-21 23:45:53.213,0.125,0.309,0.930
2019-02-21 23:45:53.225,0.125,0.309,0.930
2019-02-21 23:45:53.238,0.125,0.309,0.930
2019-02-21 23:45:53.250,0.125,0.309,0.934
2019-02-21 23:45:53.263,0.125,0.309,0.930
2019-02-21 23:45:53.275,0.125,0.309,0.938
2019-02-21 23:45:53.288,0.129,0.313,0.938
2019-02-21 23:45:53.300,0.129,0.313,0.938
2019-02-21 23:45:53.313,0.125,0.309,0.934
2019-02-21 23:45:53.325,0.125,0.309,0.930
2019-02-21 23:45:53.338,0.129,0.305,0.934
2019-02-21 23:45:53.350,0.125,0.313,0.934
2019-02-21 23:45:53.363,0.129,0.313,0.938
2019-02-21 23:45:53.375,0.133,0.309,0.930
2019-02-21 23:45:53.388,0.129,0.309,0.934
2019-02-21 23:45:53.400,0.125,0.309,0.941
2019-02-21 23:45:53.413,0.125,0.309,0.938
2019-02-21 23:45:53.425,0.125,0.309,0.941
2019-02-21 23:45:53.438,0.129,0.313,0.941
2019-02-21 23:45:53.450,0.129,0.316,0.938
2019-02-21 23:45:53.463,0.125,0.313,0.934
2019-02-21 23:45:53.475,0.125,0.313,0.934
2019-02-21 23:45:53.488,0.125,0.309,0.930
2019-02-21 23:45:53.500,0.113,0.309,0.930
2019-02-21 23:45:53.513,0.129,0.305,0.941
2019-02-21 23:45:53.525,0.125,0.305,0.941
2019-02-21 23:45:53.538,0.133,0.305,0.930
2019-02-21 23:45:53.550,0.133,0.309,0.926
2019-02-21 23:45:53.563,0.125,0.305,0.930
2019-02-21 23:45:53.575,0.129,0.305,0.938
2019-02-21 23:45:53.588,0.133,0.305,0.941
2019-02-21 23:45:53.600,0.137,0.309,0.938
2019-02-21 23:45:53.613,0.133,0.316,0.945
2019-02-21 23:45:53.625,0.129,0.320,0.941
2019-02-21 23:45:53.638,0.125,0.324,0.934
2019-02-21 23:45:53.650,0.121,0.324,0.926
2019-02-21 23:45:53.663,0.117,0.316,0.926
2019-02-21 23:45:53.675,0.121,0.313,0.922
2019-02-21 23:45:53.688,0.125,0.309,0.934
2019-02-21 23:45:53.700,0.133,0.305,0.934
2019-02-21 23:45:53.713,0.137,0.301,0.941
2019-02-21 23:45:53.725,0.133,0.297,0.941
2019-02-21 23:45:53.738,0.137,0.297,0.941
2019-02-21 23:45:53.750,0.133,0.305,0.941
2019-02-21 23:45:53.763,0.125,0.309,0.934
2019-02-21 23:45:53.775,0.129,0.313,0.934
2019-02-21 23:45:53.788,0.125,0.309,0.938
2019-02-21 23:45:53.800,0.129,0.309,0.934
2019-02-21 23:45:53.813,0.125,0.313,0.934
2019-02-21 23:45:53.825,0.133,0.313,0.930
2019-02-21 23:45:53.838,0.129,0.309,0.930
2019-02-21 23:45:53.850,0.125,0.309,0.934
2019-02-21 23:45:53.863,0.125,0.309,0.934
2019-02-21 23:45:53.875,0.129,0.305,0.934
2019-02-21 23:45:53.888,0.129,0.309,0.938
2019-02-21 23:45:53.900,0.129,0.305,0.941
2019-02-21 23:45:53.913,0.129,0.305,0.938
2019-02-21 23:45:53.925,0.133,0.305,0.934
2019-02-21 23:45:53.938,0.125,0.309,0.938
2019-02-21 23:45:53.950,0.129,0.313,0.934
2019-02-21 23:45:53.963,0.125,0.309,0.930
2019-02-21 23:45:53.975,0.129,0.309,0.930
2019-02-21 23:45:53.988,0.129,0.309,0.930
2019-02-21 23:45:54.000,0.113,0.309,0.930
2019-02-21 23:45:54.013,0.125,0.309,0.938
2019-02-21 23:45:54.025,0.129,0.305,0.938
2019-02-21 23:45:54.038,0.133,0.301,0.938
2019-02-21 23:45:54.050,0.129,0.305,0.930
2019-02-21 23:45:54.063,0.133,0.305,0.938
2019-02-21 23:45:54.075,0.133,0.309,0.938
2019-02-21 23:45:54.088,0.133,0.309,0.938
2019-02-21 23:45:54.100,0.133,0.309,0.934
2019-02-21 23:45:54.113,0.129,0.309,0.938
2019-02-21 23:45:54.125,0.125,0.309,0.934
2019-02-21 23:45:54.138,0.125,0.309,0.934
2019-02-21 23:45:54.150,0.125,0.309,0.930
2019-02-21 23:45:54.163,0.129,0.309,0.930
2019-02-21 23:45:54.175,0.129,0.309,0.934
2019-02-21 23:45:54.188,0.129,0.301,0.930
2019-02-21 23:45:54.200,0.129,0.301,0.934
2019-02-21 23:45:54.213,0.129,0.305,0.934
2019-02-21 23:45:54.225,0.133,0.305,0.930
2019-02-21 23:45:54.238,0.129,0.309,0.934
2019-02-21 23:45:54.250,0.133,0.309,0.941
2019-02-21 23:45:54.263,0.133,0.309,0.938
2019-02-21 23:45:54.275,0.129,0.301,0.934
2019-02-21 23:45:54.288,0.125,0.301,0.930
2019-02-21 23:45:54.300,0.129,0.301,0.934
2019-02-21 23:45:54.313,0.129,0.305,0.934
2019-02-21 23:45:54.325,0.133,0.305,0.938
2019-02-21 23:45:54.338,0.125,0.309,0.938
2019-02-21 23:45:54.350,0.129,0.309,0.934
2019-02-21 23:45:54.363,0.133,0.305,0.934
2019-02-21 23:45:54.375,0.133,0.305,0.938
2019-02-21 23:45:54.388,0.129,0.305,0.934
2019-02-21 23:45:54.400,0.125,0.309,0.934
2019-02-21 23:45:54.413,0.129,0.305,0.930
2019-02-21 23:45:54.425,0.129,0.305,0.934
2019-02-21 23:45:54.438,0.125,0.309,0.938
2019-02-21 23:45:54.450,0.129,0.305,0.934
2019-02-21 23:45:54.463,0.133,0.305,0.930
2019-02-21 23:45:54.475,0.133,0.305,0.930
2019-02-21 23:45:54.488,0.129,0.301,0.941
2019-02-21 23:45:54.500,0.125,0.301,0.941
2019-02-21 23:45:54.513,0.133,0.305,0.941
2019-02-21 23:45:54.525,0.133,0.301,0.938
2019-02-21 23:45:54.538,0.121,0.297,0.938
2019-02-21 23:45:54.550,0.125,0.297,0.941
2019-02-21 23:45:54.563,0.133,0.301,0.938
2019-02-21 23:45:54.575,0.137,0.305,0.938
2019-02-21 23:45:54.588,0.137,0.313,0.941
2019-02-21 23:45:54.600,0.125,0.313,0.934
2019-02-21 23:45:54.613,0.125,0.316,0.926
2019-02-21 23:45:54.625,0.125,0.324,0.926
2019-02-21 23:45:54.638,0.113,0.313,0.926
2019-02-21 23:45:54.650,0.121,0.309,0.926
2019-02-21 23:45:54.663,0.129,0.309,0.938
2019-02-21 23:45:54.675,0.129,0.301,0.941
2019-02-21 23:45:54.688,0.133,0.289,0.941
2019-02-21 23:45:54.700,0.133,0.297,0.938
2019-02-21 23:45:54.713,0.133,0.297,0.941
2019-02-21 23:45:54.725,0.133,0.297,0.934
2019-02-21 23:45:54.738,0.125,0.301,0.930
2019-02-21 23:45:54.750,0.133,0.309,0.934
2019-02-21 23:45:54.763,0.129,0.316,0.938
2019-02-21 23:45:54.775,0.129,0.316,0.945
2019-02-21 23:45:54.788,0.129,0.320,0.938
2019-02-21 23:45:54.800,0.137,0.316,0.934
2019-02-21 23:45:54.813,0.133,0.309,0.938
2019-02-21 23:45:54.825,0.125,0.309,0.934
2019-02-21 23:45:54.838,0.125,0.309,0.930
2019-02-21 23:45:54.850,0.129,0.305,0.930
2019-02-21 23:45:54.863,0.129,0.305,0.930
2019-02-21 23:45:54.875,0.133,0.301,0.938
2019-02-21 23:45:54.888,0.129,0.301,0.941
2019-02-21 23:45:54.900,0.129,0.301,0.941
2019-02-21 23:45:54.913,0.125,0.305,0.941
2019-02-21 23:45:54.925,0.129,0.313,0.941
2019-02-21 23:45:54.938,0.121,0.309,0.938
2019-02-21 23:45:54.950,0.133,0.309,0.938
2019-02-21 23:45:54.963,0.133,0.313,0.941
2019-02-21 23:45:54.975,0.129,0.309,0.934
2019-02-21 23:45:54.988,0.125,0.309,0.934
2019-02-21 23:45:55.000,0.121,0.305,0.934
2019-02-21 23:45:55.013,0.125,0.301,0.934
2019-02-21 23:45:55.025,0.121,0.305,0.930
2019-02-21 23:45:55.038,0.129,0.309,0.934
2019-02-21 23:45:55.050,0.133,0.309,0.930
2019-02-21 23:45:55.063,0.133,0.309,0.930
2019-02-21 23:45:55.075,0.133,0.309,0.938
2019-02-21 23:45:55.088,0.129,0.309,0.938
2019-02-21 23:45:55.100,0.129,0.309,0.941
2019-02-21 23:45:55.113,0.129,0.309,0.934
2019-02-21 23:45:55.125,0.125,0.309,0.934
2019-02-21 23:45:55.138,0.125,0.305,0.938
2019-02-21 23:45:55.150,0.125,0.305,0.938
2019-02-21 23:45:55.163,0.125,0.305,0.938
2019-02-21 23:45:55.175,0.121,0.313,0.934
2019-02-21 23:45:55.188,0.129,0.313,0.934
2019-02-21 23:45:55.200,0.129,0.309,0.934
2019-02-21 23:45:55.213,0.129,0.309,0.934
2019-02-21 23:45:55.225,0.129,0.309,0.934
2019-02-21 23:45:55.238,0.125,0.309,0.938
2019-02-21 23:45:55.250,0.125,0.309,0.934
2019-02-21 23:45:55.263,0.125,0.309,0.934
2019-02-21 23:45:55.275,0.133,0.309,0.934
2019-02-21 23:45:55.288,0.133,0.313,0.938
2019-02-21 23:45:55.300,0.133,0.309,0.941
2019-02-21 23:45:55.313,0.133,0.309,0.941
2019-02-21 23:45:55.325,0.133,0.309,0.941
2019-02-21 23:45:55.338,0.129,0.309,0.941
2019-02-21 23:45:55.350,0.125,0.305,0.938
2019-02-21 23:45:55.363,0.125,0.305,0.938
2019-02-21 23:45:55.375,0.121,0.309,0.934
2019-02-21 23:45:55.388,0.125,0.309,0.930
2019-02-21 23:45:55.400,0.125,0.309,0.938
2019-02-21 23:45:55.413,0.121,0.309,0.941
2019-02-21 23:45:55.425,0.129,0.313,0.938
2019-02-21 23:45:55.438,0.133,0.309,0.938
2019-02-21 23:45:55.450,0.125,0.309,0.938
2019-02-21 23:45:55.463,0.121,0.309,0.934
2019-02-21 23:45:55.475,0.125,0.305,0.930
2019-02-21 23:45:55.488,0.121,0.305,0.930
2019-02-21 23:45:55.500,0.113,0.309,0.941
2019-02-21 23:45:55.513,0.125,0.309,0.941
2019-02-21 23:45:55.525,0.133,0.313,0.930
2019-02-21 23:45:55.538,0.129,0.309,0.930
2019-02-21 23:45:55.550,0.129,0.305,0.930
2019-02-21 23:45:55.563,0.129,0.305,0.938
2019-02-21 23:45:55.575,0.137,0.305,0.938
2019-02-21 23:45:55.588,0.137,0.309,0.941
2019-02-21 23:45:55.600,0.129,0.313,0.938
2019-02-21 23:45:55.613,0.125,0.313,0.934
2019-02-21 23:45:55.625,0.125,0.316,0.934
2019-02-21 23:45:55.638,0.117,0.328,0.926
2019-02-21 23:45:55.650,0.121,0.324,0.930
2019-02-21 23:45:55.663,0.117,0.320,0.930
2019-02-21 23:45:55.675,0.129,0.316,0.926
2019-02-21 23:45:55.688,0.125,0.309,0.934
2019-02-21 23:45:55.700,0.121,0.297,0.938
2019-02-21 23:45:55.713,0.129,0.305,0.934
2019-02-21 23:45:55.725,0.125,0.305,0.938
2019-02-21 23:45:55.738,0.121,0.301,0.930
2019-02-21 23:45:55.750,0.125,0.305,0.934
2019-02-21 23:45:55.763,0.121,0.309,0.930
